product_id,product_name,category,price
34cf3fb8-a0ee-4587-91b1-70456e3b0f6d,Window,electronics,475.86
339f75e2-8482-4972-822c-1edaac952a8e,Special,Home,23.11
8e4ca9ee-d6b3-423b-8ae6-38cd68a70902,Glass,home,264.8
6a4ad7c1-fa7e-4ad3-8418-6430cba3a4ea,Entire,Home,470.22
3a935e60-3dd9-4cf0-9de4-98a04723a867,Number,home,292.33
a51d62c9-d8b7-4a4c-831a-4373dfc4a8f9,Explain,electronics,61.17
585bb1e7-30a9-44a6-bdcd-1f19c9743fda,Only,fashion,118.72
da2a3d91-435e-4231-9e91-da7fdd0366d2,Campaign,Home,334.21
b6c51f74-dd0c-40db-a46c-6daa7800ac1a,Fight,Fashion,93.34
b786069d-709c-49d5-b631-45023355f07e,Play,Fashion,172.57
4eaae5ad-9fbe-4524-9ce8-d03db2aa7859,Region,Home,41.18
c5fada6f-f9e1-4828-badd-8c7a0c7a5c48,Outside,fashion,62
9188737e-5a02-4f2f-9126-a0487773c506,Technology,Home,76.95
4842903d-0c6c-4df0-9234-27f0aa8ea011,There,electronics,31.92
6c420fb8-bfec-427e-b990-8d63f3ccd2fd,Candidate,electronics,385.56
cd628247-94f9-49f0-97c8-85066239d05a,Magazine,Home,29.72
e405e521-8abb-497b-9c76-2baa2454828e,Run,Electronics,435.38
a38c45b4-803b-48b2-8f00-a9fc7205ef45,War,Fashion,17.1
c492606f-c611-4677-b9cc-0dcbebd4796a,Window,fashion,258.88
03d81e33-120c-41c1-80f9-57047521d2a4,None,home,326.04
06eea40d-5f65-47e6-8e2d-9a90d17c70b8,Trial,home,480.11
4059d3bd-d954-4666-84ba-4a096a90ad5d,Spring,fashion,317.2
18a5b94b-b05b-4ca7-b421-d7eba8f77178,Mouth,home,235.56
bf3bd6a5-d106-4c57-ab95-3b39928d64ab,Carry,Electronics,498.03
ef994078-9e57-41ef-8f72-b3f6aad5146b,TRUE,Home,432.13
35c3e9e7-5cf3-4798-a4c2-a96f4fe8840a,Remain,Electronics,86
9b1b4f08-ef2b-4f5d-8afa-3068694b3eb5,Difficult,Electronics,298.22
b1c12979-7396-411e-b08e-735d906b6d48,Continue,Home,148.12
2c9b30d3-286f-465f-b874-ade216119eb0,These,Electronics,256.13
126f3d7b-4eab-4528-af1e-c86940288478,Central,electronics,229
529fe533-6243-4324-ac93-45eef96332cd,Fear,home,208.52
cc6af191-cc38-4d95-b229-d5121a6581a7,Challenge,Home,376.72
8adf1b14-5270-4aea-91ed-efa03f7c5c9a,Worker,Fashion,106.69
0952912d-c36c-4102-b5ad-943de341b82b,Morning,Home,80.07
e96d96c0-d4a8-4b0d-b94a-5ec1befef907,Feeling,electronics,364.86
35e3987b-4f86-4ddc-bb11-1adc48a4fa56,Test,fashion,43.44
dc2e9fa6-611f-426f-a12c-b24e1be1a396,Authority,electronics,417.9
663cd74a-265b-4809-854b-036f076be267,Beyond,fashion,313.11
f9eab024-f0d7-46fb-bae6-82a89a0c3f73,Occur,home,485.03
343ebdc3-afc5-426e-a036-9846e7edac30,Address,Fashion,453.85
9ae6de47-7dc6-4e31-b0c4-1251c7cb8ef2,Federal,fashion,415.57
21d2df9d-255e-4e0c-a5af-9e3207bd0bfd,Part,Fashion,456.98
30420c89-18ee-40e1-8c5f-342563aa2110,Board,Electronics,216.09
6eb0507c-a8ce-48ce-8881-3dbec0fe0cc9,Goal,home,252.43
d57bab9e-aca9-4042-9b45-91c273ec77d3,Six,home,55
4a8fb444-ae2a-40b9-9f63-b39a38c6a32a,Wear,electronics,78.36
cf21dcc5-23dd-470e-99c9-b67d3dac66d6,Four,fashion,374.66
894059aa-4038-4858-a438-c892050002b1,Data,home,262.01
c13aaa98-ab6e-494e-94cc-25c6d18c8519,Senior,Electronics,384.41
1e08856b-50ab-42b0-b241-f2f635170825,Director,Fashion,43.35
30115ecf-8bbd-4019-b95c-5bce66e124c7,Tell,home,36
4c108316-717f-4c7b-a653-7d162ce0aab3,House,Electronics,295.54
9cf0e5c7-704a-4cd0-b7bf-fa6dd7116ca3,Experience,fashion,61.32
6060df9f-0e41-4c97-ad6a-16b9a1c5131d,Stay,Fashion,351.21
bc9a6cc8-8eac-4b78-9c0e-936646713542,Strong,home,338.3
42da8e39-cf8f-44e6-87d5-4de1deb10d48,State,fashion,196.85
7861a8ad-e7ed-4091-ad80-8c1f651d5f9c,Economy,Home,176.99
c4b90fd5-576d-4801-ba63-8cd14dd65262,Somebody,fashion,331.34
b8e6cdab-616b-4c88-abfd-c252e391940e,Decision,electronics,378
11a0e85a-25b1-4478-85a9-39f4ceb122a2,House,fashion,271.05
11146ae3-9852-4864-a7d3-f1b02f19c142,Debate,fashion,448.47
867c5879-16fb-4420-8e33-0e41981bb7a6,Reveal,Fashion,234.72
e3314f37-8a3a-422b-93bf-f1f47d115ca1,Tough,Electronics,118.58
2b3d30da-3dda-46ce-be34-ed5f5dbf1d5b,Drug,Fashion,287.4
b3b9b226-8aa8-416b-945c-9fb3f65c6020,Operation,electronics,239.39
be46b7c0-de63-49e3-920d-d9c74de98981,Society,home,361.98
f32e92fa-178a-4299-8bd6-cd67e6fdbd53,Situation,Home,224.94
4b12059f-59eb-4f58-9981-015938f0c227,Race,fashion,250.13
5fd6c363-29e1-4a4c-a3fd-cb9662ec9c70,Task,fashion,165.18
9dc9a9ee-b8ad-4224-ab9d-d9b79d08dbd5,Major,home,393.13
46aa458c-6f12-410c-a828-bf41528b61dc,Cover,electronics,498.85
547ef848-006c-4408-9e4d-826d93ab624c,Southern,Home,443.45
59971523-1eef-4b79-891b-5e49c5ecd791,Research,Fashion,10.89
4050f5cc-0890-460d-8f28-1b861e4b3872,Author,Fashion,211.85
c6408827-2710-434f-b2fc-89391ca86e3d,Unit,home,191
cc9641c2-cdf7-4087-bdd8-59be85c98a3b,Really,electronics,295.18
4d44ab18-becc-421c-85df-7032195edf15,Thing,fashion,154.67
234b3bb2-7503-4a7b-ad0d-92fda70da4b4,Board,electronics,179.73
8de02faf-e920-4bca-af3a-00a9cc6607e6,Expect,fashion,55.75
a1f639c2-8c3e-4756-9900-140843eaeffc,Picture,Fashion,78.39
2fc79b9e-2598-4085-9ab5-1a09fac65d31,Season,Home,100.33
8b4dfeed-7a3d-4599-9976-a274889aa044,Official,Electronics,59.16
646c531d-cfcf-4877-9756-1e827725d530,Should,home,88.03
e4e85e54-5515-4228-bfa7-80c66e6a0e04,Also,Fashion,81.46
58374f7d-f026-4162-96cc-8249fb630cf5,Although,home,326.66
38be5f72-39c8-4359-aba4-881a96618b9a,Stay,electronics,356.71
d6ba0dbc-3ddd-4960-a1ec-186e345b4aae,Serve,Electronics,36.95
ae2c8dbf-0044-43df-bf54-dbaafc707601,His,Electronics,424.7
0c0d0591-4f9b-477f-b78d-e623d9d900b4,Artist,Home,332.5
1887abf0-ee31-40ee-a277-9cb442c644e0,Clear,fashion,268.3
22f6fad9-6ff6-4ce0-8cd1-366492748212,Dog,Electronics,482.35
d66b1302-96d2-4d7a-88b9-17ecea0b0648,Make,home,100.94
db500f40-86d7-4940-954a-5df969559f9e,Important,Home,204.28
e26131bb-0d5b-410d-982d-8aae82d8ee3d,Kitchen,Electronics,52.65
f22f6355-e3b5-4317-a51d-3872f0a220f0,Light,electronics,40.84
772722af-c2ca-4f72-824f-03fb0b12cb49,Left,Home,371.35
2d58b68d-761b-45a3-bb35-9fc4e3b8b2ae,Fact,electronics,176.69
dc800abf-9264-4a90-a7a2-ca459655aa0c,Success,Home,229.6
fbe53371-024d-4083-b072-6d91bcb9319d,Sometimes,electronics,472.15
b3e8f715-860b-4f42-acdd-c5054e492640,Reason,fashion,78.42
3995bbf0-117d-4b5a-80dc-88c82add1264,One,home,307.92
9e45b0a7-2af5-45f9-9ae7-8aca597d6649,Language,Electronics,417.68
c8a3c25d-1b8e-475a-a116-4b6ba8bd5255,Its,home,173.71
af4a8788-8829-4d41-8f11-1e5ba832e419,Clear,fashion,304.71
d09575a2-0ec9-4b44-8ac3-2de62f0fef60,Appear,electronics,180.93
38ed2fcc-dfc7-4f5e-bf0d-c6af4c8ec36b,Follow,Fashion,404.15
50df1027-3f11-4128-8d1d-4bc1a520a500,Physical,Electronics,370.42
9860e7f1-a415-41cb-af13-7906fd7a6f46,Project,fashion,350.52
35901ca4-7cf1-4482-b1c9-e7d8e164655c,Story,electronics,135.75
cf37c4d4-db74-41a4-bd1d-02162cfec2bf,Type,fashion,354.9
10682fc0-84e3-46ca-9059-8716d04a2c6b,Eat,home,416.85
248f3ed3-2c3e-40d6-a52d-580cccd7b3d2,Position,electronics,454.86
94814d9c-5830-4c34-8e4d-0c42b9a98d72,Enough,Fashion,412.9
a6cd76d7-61f8-40f9-8cfc-f481c5e72131,Still,electronics,233.95
88675ab1-c893-481c-8791-c82bf017df9c,Remember,Fashion,125.3
4b0b8146-04e6-44b5-9a8b-890365956993,Fire,home,96.93
c2ee4396-42ad-4944-99ca-03b7d035460a,Nice,home,370.09
862f09e5-f3e7-436f-97d0-0490332d9583,Behavior,Fashion,479.29
c0d781ea-c0f0-4f3b-bf14-792939eeb7ba,Chair,fashion,230.55
d208c4d8-cc68-41f4-b580-520234fd6482,Spend,Home,187.88
4c26032d-9b25-425b-8ea1-6ccaf2aab428,Wish,fashion,243.17
edc35449-d4b1-4c6b-a3ef-14af8c3d8191,Suggest,electronics,51.18
71d7bdd4-442d-4b59-a48b-4be06d6bfc77,Activity,fashion,36.52
5b531256-2904-4387-8c9f-c167ce679506,Middle,home,299.99
65e001a1-798d-448c-88d6-8e6a8336effc,Yard,Home,115.88
877b0016-122b-4567-b67b-5bfaf6646440,Eight,Home,402.86
55711a85-1f62-4bff-b71c-9ee2dd0c47d4,Keep,fashion,85.14
431d4972-08c4-4760-ad98-72ccee02205a,Together,electronics,179.84
4a8ee4c9-6fcf-4d43-87d8-0a024ddd2b9e,Difference,electronics,321.75
265ffd64-d933-40cc-a20e-340ff0f7d655,Truth,home,403.37
3d902991-3209-4953-873f-17f64d329767,Decade,Home,443.87
1ea413df-901d-40e0-8f2f-f88848b109b6,Building,home,369.47
9d0a8c77-2cc9-4e91-b557-1ea644b4f476,Government,Fashion,98.98
87e5fa22-083b-4407-8018-04d79e32f5ac,Month,home,353.7
e7b05be2-37f5-4873-bd7f-87e147d3a0bd,This,Electronics,365.46
d1da6632-025a-4c6a-b742-60bdb21e063e,Out,Home,207.59
9d48b3d1-04bf-4562-b2fb-3b874df39c53,Western,Home,121.08
208e5a5a-10f7-4888-be9d-41b1e2f11d43,Put,fashion,469.32
1e02d9a9-30cf-412a-8ec9-003f26aace8b,Teach,electronics,271.36
43b019b4-2d6c-4dce-a67a-0ba30769f9bb,Week,Home,462.67
ebe604e6-d5a5-46d7-bb95-a0dd59f24ceb,Across,Fashion,273.86
01258d64-6599-482c-ac04-01e34cc9b6cb,Necessary,fashion,37.23
7f22b0bf-4a24-49fe-80a6-8c24a8fe2d81,Name,fashion,497.37
6a91c32a-9729-4f1b-a955-5fe6d81aa651,Tv,Fashion,76.74
c0b3b178-ccb5-4929-835a-39d4922ea3bd,Yard,electronics,155.56
85b90d19-b672-4c02-9c85-b3804bbb962a,Security,Home,160.69
cf9c2f6f-efb8-4465-85e7-187514a63edd,Project,electronics,223.45
abb54849-44f1-4b5b-968a-0c2830f91fb5,Store,electronics,217.3
af4137cd-0010-41a8-98c2-74215d152172,Push,electronics,291.75
166fcb18-eec8-4c6b-9eee-1efed9a41f61,Born,home,136.5
c7a1ee4c-85c8-4c4c-98e8-5b3fd7677d56,We,Fashion,142.05
fe3923c4-bca3-422e-b413-3cd6637f695e,Letter,fashion,416.27
c1d0ee4d-f3cf-4613-9ec8-3305bf01c3a3,Executive,Electronics,482.87
61e8f3ef-97ec-44b7-8a15-f0bfba9982d0,Particular,Electronics,345.8
ae0eea38-c7e2-40ac-96b5-9041f7cd78bf,Wide,Electronics,99.56
0610b126-a0f1-4cb9-ba38-f088ece32b86,Paper,electronics,307.05
a9626b5a-a367-4a01-9703-4c74cc2a399b,Water,home,139.06
68a0cfc8-f363-4a9c-b527-d6ded1f472b4,Arm,Fashion,56.59
ce2bda18-24ba-46f5-88ea-72dc3259ab40,According,electronics,478.89
c0ecf7dc-5ea5-4301-ae8f-1d5d3f3ece2e,Air,electronics,282.16
44d57d5e-e167-4d5f-b94b-539306773fbc,Rather,electronics,337.07
b76dadb0-3551-41b0-a6e5-846a512fc846,Allow,electronics,471.36
5cf8dc3b-d38e-4212-88c6-e9554536d282,Production,Fashion,101.83
18ae50fb-e142-4b8e-8157-87fbf94d5f0f,We,Electronics,163.66
51d696a7-c067-4846-98e9-6acbd84d1c65,Agent,electronics,284.89
b00274d1-b2dd-4ae4-8c95-b2bcfa3feb58,Ball,Fashion,316.54
f987a4d8-cd16-4f3a-b131-bbfb4cc7bb9e,Likely,fashion,375.09
576d5440-eb4e-4cdd-ac6f-a093d6d44f1a,View,Fashion,245.87
cc4850f4-bdf6-40ae-afd5-d5c40fdfcb68,Happy,home,443.41
c8c03651-5ce3-4c8c-ba5b-b08947456082,Front,fashion,158.7
95ae51c1-64d2-4ea8-8b22-b73443cf6dfc,Oil,electronics,274.43
db09f7a8-803e-486f-ae3b-7cbc4bf7f719,Light,Fashion,498.61
326d0244-fd41-4e9a-9119-24c7cdf26ca9,Generation,Electronics,118.18
75503270-aeb5-477c-9dfe-58b099e3217a,Know,home,445.22
5ff146a4-cb81-4f8a-8033-b876588a84f9,Radio,Home,259.95
a950f578-e1d8-46bf-9423-ab09d0cc4103,Organization,Home,116.18
e0f97a8a-ac41-4efa-a45a-ca2a96d9ba5b,Now,Electronics,486.93
a0595e44-361e-4083-9439-2305434eb890,Western,Fashion,94.87
b92128ac-9f53-432e-a243-bdccf6d28c36,Green,Home,407.46
f730523e-472d-4a1e-ab1a-6b9bed5932ed,Over,Home,456.78
f2d13356-41e1-4192-9d77-33edf8253dd1,Environmental,home,73.59
a7c6deda-b1a6-4283-a300-c9c444ba88fe,Mean,Electronics,145.7
0417c767-a075-4159-bbce-8d96f9fd36aa,Like,Electronics,10.1
aad321b3-58e3-46c2-bf50-01f5de9bd909,Everyone,Home,345.73
d21e0e0b-cc7a-4a7c-87e4-a22327573907,Not,Home,86.1
b06e0250-f90a-4760-9021-eea41c39fa32,Trip,electronics,187.9
8b20eba4-5ea4-42ce-b345-100e42c58af3,Food,Home,202.27
86757872-0bea-46e9-b3d2-f159f45493b0,Rest,home,179.28
b7576f60-6e2b-4c7a-a00d-63049fb0cd50,Charge,Home,366.31
b4003049-3f94-4eb9-95dc-9641b5946453,Order,electronics,395.9
6c830950-84b8-4a94-9f8a-275258f0a86d,Left,Fashion,75.13
b6f76cdc-9196-4425-ad9d-6238e1708a5c,Father,electronics,428.01
84c72a57-66ee-4736-bfcc-dbbf0f2904e3,Senior,Home,245.85
b86a570e-a94e-4bd1-aa16-79d6ca71c0b8,Budget,Fashion,214.1
d4a00d42-ade3-4452-b498-d945109e7554,Beyond,fashion,314.22
1f817f23-9665-4d35-b800-9e2f862960ce,Available,fashion,57.97
a7371ef3-0ca0-45b4-b164-472991a9c977,Many,electronics,225
12a72105-9444-41be-a928-d87e09224f49,Present,Fashion,158.11
adafc9e2-7e96-46ae-a160-f8010b91ac70,May,Home,26.16
59b21aad-4fc8-41a9-9568-270dc5b5e6d9,Very,fashion,394.44
a382c21f-5d31-4de6-a2b7-a21117f77f3d,Stay,home,149.48
5e9c5db8-686d-4d82-a16d-ea0d18596442,Live,home,407.65
3dae74aa-3bd0-4318-8048-b983e5644658,Order,Fashion,437.18
47f0a0ed-b170-4af2-be90-d23068639e38,Ever,Electronics,455.33
7db3d7a9-6a56-4ff4-96d8-b915799b6e55,Still,home,170.81
8f3d6cc0-492e-4b09-abac-3d41469fca62,Form,fashion,123.55
e55469d1-cb57-4078-a523-c2fada97b3b2,Growth,Fashion,490.64
8ddc2cac-e4dc-47a2-9adf-fb0d2acc8677,Food,Home,228.88
5022e08e-5d12-484d-ad4c-a913604d8e1b,Despite,home,261.31
402f8be5-06ed-408a-83ee-9c460f859f34,Deep,Home,87.39
482507d3-d0a6-4baa-906c-b9abb5cd6a03,High,fashion,229.95
739f264e-9cdc-4200-a296-6606cc666bda,Author,electronics,124.37
cc48af2b-683d-4666-a029-3addddd638aa,Contain,Home,398.57
b5abec68-0188-4b28-82b9-beffa7a2cfa1,Itself,electronics,384.96
3f872113-5cda-4e65-ba68-cf6739f87cce,Line,Home,49.35
9ada4da9-d6de-4171-bd98-6efc3788d46d,Keep,Fashion,462.02
b8cb5f4a-bd62-4d87-a175-d7e2dbfe3a2c,Democrat,electronics,37.01
abb9a14b-458d-489f-a6fe-5ef95124813c,Second,home,42.2
4f7a6c75-798e-4305-9ad3-1d4b0c5843e8,Nation,Fashion,78.13
3f63f89f-ae9d-4e8f-b3bf-fbb96fa61dcd,Open,Fashion,319.13
096012d7-36bc-41a3-8e84-46078d93c0d9,Guy,Fashion,467.03
4e1625e2-c0e7-4a44-81c6-2b53a1d5ebd7,Professional,Electronics,101.21
11b9dd5d-ceae-4ac0-b55e-768d8f2e486a,Study,home,250.28
fe9c94d7-6051-46c3-b9fb-e64378e5294b,Manage,electronics,153.1
05f539fa-d853-49eb-8643-079b0f292080,Learn,fashion,457.98
cd8ac2bb-b02c-4c27-927f-4f502e54ca68,Accept,Electronics,390.93
76ed21fc-4d46-4530-abca-9564c6a001db,Wife,electronics,472.3
6d467316-8742-4607-a95b-f8a8e0055ea0,Nothing,home,103.7
1967ded1-db70-456a-acb9-957ec8da4971,Professor,fashion,470.3
0c9f1f86-a7c9-4945-bd93-e3148548142a,Guess,home,392.85
1af49337-1797-460c-b7c0-2bb90e37f2e9,Certain,Fashion,445.03
aa9d4fdc-9f63-418c-8030-499953b901b9,Recognize,Fashion,487.92
9b7a1825-edb0-4748-ab91-21f7d0e556d6,Office,Fashion,208.15
eab03995-ee21-45ba-abd9-2204cf3f38aa,Story,home,443.44
2edce6c1-86e9-4e76-9d79-e911f627b848,Recent,Fashion,225.73
c5b8f17c-2a72-4fa0-a221-44e40d4d099b,Who,fashion,380.23
aba5ecf6-2b79-4eec-82d9-fb82f653e4c5,Building,fashion,234.75
d9ea5099-ed5b-4a96-96fe-ec93b5713149,Pick,home,396.25
c11e131c-252e-4aaa-ae63-b668942be18c,Analysis,fashion,492.18
fd38568f-795c-47be-baae-784d336932d6,Knowledge,electronics,494.8
511b1011-3623-444a-ad0d-e3d197882918,Commercial,Fashion,237.08
189ba212-6d9c-4ac4-8d19-6496aa5f89b1,Mr,fashion,339.72
69a295bc-7105-4170-9901-e40968ecaa44,During,electronics,474.29
0132d0bd-5411-48ce-83bc-8c27f1e9fe43,Trial,electronics,185.01
1ec2805b-6f1c-481a-931e-bbe9a22ffe2d,Me,home,53.72
c5b09f3b-c62d-41f7-a598-bdf3f30f4896,Body,Fashion,317.88
cf6398e7-bb04-4a9e-bc42-816435a522e4,Turn,fashion,264.64
50a5d94e-8eed-458f-a076-f1e20c35decd,Sound,home,222.42
a8c3fc5a-377c-43dd-96fa-787656bd89a3,Campaign,home,492.8
c67e1965-772b-4ce2-9a43-522d66834967,Opportunity,Electronics,469.68
1f8802f5-245b-47d1-8459-0ad448612b26,Discussion,electronics,47.73
1d13985a-80ef-4fbd-ab64-48aeef330c3b,Environmental,electronics,339.21
e060e9cb-a51e-49c9-aeeb-96d1e4fa6ab6,Growth,fashion,312.02
688e473f-32b2-4170-8bcf-54f132ce23c7,Item,Electronics,93.17
5f9013b4-97c0-4000-a918-67037fc288c6,Force,home,279.35
f57edaac-3ecd-4127-a24f-fc6ef3693d34,Art,fashion,367.28
40fcf320-fd37-40fe-8188-8c013dacc481,TRUE,Electronics,397.12
a5cad18d-b078-462d-86c1-6fa0afcc160f,Laugh,Home,253.49
8e35d278-fe87-4da5-abc3-75f24208e650,High,fashion,351.8
32474edc-1e28-433c-9eab-5b9fb3540cbd,Policy,electronics,420.61
f85460a5-93f8-4372-83f3-46bb1cc0f7b3,Wide,home,341.08
a0086444-a80e-4fd2-ada2-f78eee6bcb1a,Church,electronics,358.29
7f848724-6751-47c7-8a87-e080ff6f449f,Again,Home,47.59
4480b4cd-f640-49ce-b911-cb5f40312676,Want,Electronics,449.39
956a0b87-c06f-4be3-bd1d-d6e5e6471a89,Go,Home,186.38
5a791cb5-0556-469e-ae3a-77e59346af56,Prove,home,376.56
f47614c4-d679-4b5b-b25b-becc1ba807b3,Protect,fashion,96.86
620b36bb-f33b-41b2-bf4b-d8fadda5dac2,Listen,home,158.49
bbc538f4-8ee6-4061-bb4f-838896911484,Nice,Home,92.84
d3552f64-5a36-4605-bd11-57392fcd7f3d,Product,Fashion,23.88
f71f79f1-c2ef-42be-96e9-396301813b3e,Instead,Fashion,385.22
4ae87153-30f0-4fbf-8e39-9404a9226132,Behavior,electronics,183.33
39a7573a-47ca-4f09-b395-f66f3c45d200,Special,electronics,75.64
857242f4-0073-4ee7-bb00-8e3f4a2e59ee,Now,Electronics,354.22
14b25c8f-27aa-4683-b8a7-e284e95b03aa,Paper,Fashion,451.57
469197c9-7dae-442c-9f5b-dc70654b6385,Say,Fashion,225.91
72c0b47b-daef-4035-b059-400b857c4cb2,Future,fashion,417.12
c5e25fa9-ae05-45cc-a05f-159de0510a9d,Tough,electronics,418.75
3c1fb680-e789-4c67-87a3-01f62d2252fc,Animal,Fashion,184.04
656d290b-ea0f-4735-8061-ce91e7281634,Take,fashion,232.32
b4fe0e66-e80a-4474-b80e-013f1df9a841,Suffer,Fashion,314.94
7d5fb8f3-2e6a-4b45-8808-a87cc3c994f3,Paper,home,489.08
f2eb0046-b546-4b17-a22c-c4bdaab1d025,Image,Home,368.74
5281eb03-f1b9-4c28-925f-488220cc8d1b,Rather,electronics,105.92
d7279e30-1031-4eb7-aebc-d813a7503129,Those,Electronics,19.99
71520cbc-a28f-4f37-a7f4-0c026dfa946a,By,Electronics,165.1
d46dfb3d-a49e-4b0f-a041-21edff643a75,Success,Electronics,461.7
0ee79bd7-00ab-402b-857c-88eff752a30f,Company,Home,86.84
4434dfb1-893c-4288-ba61-7cb28b185ab3,His,home,474.34
d7f7b1d4-8acc-4dd9-bfd2-c5ba17ae63e8,Discussion,Electronics,292.73
da59c38d-e39b-495c-ba9f-41a76ca403ee,Mean,Fashion,112.87
